Reporte de Detección de Vehículos

ID: 4000, Nombre: lluvia6.jpg, Ubicación: uploads\lluvia6.jpg, Tipo: automovil, Confianza: 70.41%, Fecha/Hora: 2025-01-12 10:03:19.876499, Tiempo: 3.001281s
ID: 4440, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 47.48%, Fecha/Hora: 2025-01-12 20:41:27.449817, Tiempo: 0.0s
ID: 4441, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 69.10%, Fecha/Hora: 2025-01-12 20:41:27.732642, Tiempo: 0.0s
ID: 4442, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 35.90%, Fecha/Hora: 2025-01-12 20:41:28.018466, Tiempo: 0.0s
ID: 4443, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 48.56%, Fecha/Hora: 2025-01-12 20:41:28.365253, Tiempo: 0.0s
ID: 4444, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 91.84%, Fecha/Hora: 2025-01-12 20:41:28.976876, Tiempo: 0.0s
ID: 4445, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 58.58%, Fecha/Hora: 2025-01-12 20:41:28.979875, Tiempo: 0.0s
ID: 4446, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 55.30%, Fecha/Hora: 2025-01-12 20:41:28.982872, Tiempo: 0.0s
ID: 4447, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 47.58%, Fecha/Hora: 2025-01-12 20:41:28.985871, Tiempo: 0.0s
ID: 4448, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 44.08%, Fecha/Hora: 2025-01-12 20:41:28.987870, Tiempo: 0.0s
ID: 4449, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 40.09%, Fecha/Hora: 2025-01-12 20:41:28.990868, Tiempo: 0.0s
ID: 4450, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 32.77%, Fecha/Hora: 2025-01-12 20:41:28.991867, Tiempo: 0.0s
ID: 4451, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 85.62%, Fecha/Hora: 2025-01-12 20:41:29.267697, Tiempo: 0.0s
ID: 4452, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.30%, Fecha/Hora: 2025-01-12 20:41:29.270695, Tiempo: 0.0s
ID: 4453, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 82.37%, Fecha/Hora: 2025-01-12 20:41:29.272694, Tiempo: 0.0s
ID: 4454, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 78.41%, Fecha/Hora: 2025-01-12 20:41:29.275692, Tiempo: 0.0s
ID: 4455, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 69.01%, Fecha/Hora: 2025-01-12 20:41:29.277691, Tiempo: 0.0s
ID: 4456, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 59.16%, Fecha/Hora: 2025-01-12 20:41:29.281689, Tiempo: 0.0s
ID: 4457, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 41.03%, Fecha/Hora: 2025-01-12 20:41:29.283687, Tiempo: 0.0s
ID: 4458, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.78%, Fecha/Hora: 2025-01-12 20:41:29.655459, Tiempo: 0.0s
ID: 4459, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.52%, Fecha/Hora: 2025-01-12 20:41:29.658457, Tiempo: 0.0s
ID: 4460, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.09%, Fecha/Hora: 2025-01-12 20:41:29.661456, Tiempo: 0.0s
ID: 4461, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.66%, Fecha/Hora: 2025-01-12 20:41:29.665453, Tiempo: 0.0s
ID: 4462, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 80.41%, Fecha/Hora: 2025-01-12 20:41:29.668451, Tiempo: 0.0s
ID: 4463, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.93%, Fecha/Hora: 2025-01-12 20:41:29.989254, Tiempo: 0.0s
ID: 4464, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.64%, Fecha/Hora: 2025-01-12 20:41:29.992251, Tiempo: 0.0s
ID: 4465, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.30%, Fecha/Hora: 2025-01-12 20:41:29.994251, Tiempo: 0.0s
ID: 4466, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 83.23%, Fecha/Hora: 2025-01-12 20:41:29.998247, Tiempo: 0.0s
ID: 4467, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 76.44%, Fecha/Hora: 2025-01-12 20:41:30.000247, Tiempo: 0.0s
ID: 4468, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 64.12%, Fecha/Hora: 2025-01-12 20:41:30.003245, Tiempo: 0.0s
ID: 4469, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 48.00%, Fecha/Hora: 2025-01-12 20:41:30.005244, Tiempo: 0.0s
ID: 4470, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.23%, Fecha/Hora: 2025-01-12 20:41:30.329045, Tiempo: 0.0s
ID: 4471, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 85.31%, Fecha/Hora: 2025-01-12 20:41:30.332043, Tiempo: 0.0s
ID: 4472, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 77.12%, Fecha/Hora: 2025-01-12 20:41:30.335040, Tiempo: 0.0s
ID: 4473, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 76.09%, Fecha/Hora: 2025-01-12 20:41:30.337039, Tiempo: 0.0s
ID: 4474, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 72.13%, Fecha/Hora: 2025-01-12 20:41:30.339038, Tiempo: 0.0s
ID: 4475, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 40.61%, Fecha/Hora: 2025-01-12 20:41:30.341037, Tiempo: 0.0s
ID: 4476, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 39.43%, Fecha/Hora: 2025-01-12 20:41:30.343036, Tiempo: 0.0s
ID: 4477, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.93%, Fecha/Hora: 2025-01-12 20:41:30.585886, Tiempo: 0.0s
ID: 4478, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.34%, Fecha/Hora: 2025-01-12 20:41:30.588884, Tiempo: 0.0s
ID: 4479, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.08%, Fecha/Hora: 2025-01-12 20:41:30.591882, Tiempo: 0.0s
ID: 4480, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 83.22%, Fecha/Hora: 2025-01-12 20:41:30.593881, Tiempo: 0.0s
ID: 4481, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 80.52%, Fecha/Hora: 2025-01-12 20:41:30.596880, Tiempo: 0.0s
ID: 4482, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 67.15%, Fecha/Hora: 2025-01-12 20:41:30.599879, Tiempo: 0.0s
ID: 4483, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 57.34%, Fecha/Hora: 2025-01-12 20:41:30.602875, Tiempo: 0.0s
ID: 4484, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 51.01%, Fecha/Hora: 2025-01-12 20:41:30.604874, Tiempo: 0.0s
ID: 4485, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 45.10%, Fecha/Hora: 2025-01-12 20:41:30.606873, Tiempo: 0.0s
ID: 4486, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 32.11%, Fecha/Hora: 2025-01-12 20:41:30.608872, Tiempo: 0.0s
ID: 4487, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 29.29%, Fecha/Hora: 2025-01-12 20:41:30.611871, Tiempo: 0.0s
ID: 4488, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 25.03%, Fecha/Hora: 2025-01-12 20:41:30.614869, Tiempo: 0.0s
ID: 4489, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.01%, Fecha/Hora: 2025-01-12 20:41:31.073586, Tiempo: 0.0s
ID: 4490, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.39%, Fecha/Hora: 2025-01-12 20:41:31.076585, Tiempo: 0.0s
ID: 4491, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 81.68%, Fecha/Hora: 2025-01-12 20:41:31.080583, Tiempo: 0.0s
ID: 4492, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 78.27%, Fecha/Hora: 2025-01-12 20:41:31.082581, Tiempo: 0.0s
ID: 4493, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 75.27%, Fecha/Hora: 2025-01-12 20:41:31.085579, Tiempo: 0.0s
ID: 4494, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 69.74%, Fecha/Hora: 2025-01-12 20:41:31.088577, Tiempo: 0.0s
ID: 4495, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 67.58%, Fecha/Hora: 2025-01-12 20:41:31.090576, Tiempo: 0.0s
ID: 4496, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 45.64%, Fecha/Hora: 2025-01-12 20:41:31.093575, Tiempo: 0.0s
ID: 4497, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 86.69%, Fecha/Hora: 2025-01-12 20:41:31.410379, Tiempo: 0.0s
ID: 4498, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 83.99%, Fecha/Hora: 2025-01-12 20:41:31.413377, Tiempo: 0.0s
ID: 4499, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 71.06%, Fecha/Hora: 2025-01-12 20:41:31.416375, Tiempo: 0.0s
ID: 4500, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 69.99%, Fecha/Hora: 2025-01-12 20:41:31.419373, Tiempo: 0.0s
ID: 4501, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 63.90%, Fecha/Hora: 2025-01-12 20:41:31.422371, Tiempo: 0.0s
ID: 4502, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 36.19%, Fecha/Hora: 2025-01-12 20:41:31.423371, Tiempo: 0.0s
ID: 4503, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 28.65%, Fecha/Hora: 2025-01-12 20:41:31.426369, Tiempo: 0.0s
ID: 4504, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.87%, Fecha/Hora: 2025-01-12 20:41:31.673217, Tiempo: 0.0s
ID: 4505, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 77.73%, Fecha/Hora: 2025-01-12 20:41:31.676215, Tiempo: 0.0s
ID: 4506, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 77.56%, Fecha/Hora: 2025-01-12 20:41:31.679214, Tiempo: 0.0s
ID: 4507, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 73.67%, Fecha/Hora: 2025-01-12 20:41:31.682212, Tiempo: 0.0s
ID: 4508, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 42.16%, Fecha/Hora: 2025-01-12 20:41:31.684210, Tiempo: 0.0s
ID: 4509, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.01%, Fecha/Hora: 2025-01-12 20:41:31.983026, Tiempo: 0.0s
ID: 4510, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.26%, Fecha/Hora: 2025-01-12 20:41:31.986025, Tiempo: 0.0s
ID: 4511, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 81.55%, Fecha/Hora: 2025-01-12 20:41:31.988024, Tiempo: 0.0s
ID: 4512, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 63.65%, Fecha/Hora: 2025-01-12 20:41:31.991022, Tiempo: 0.0s
ID: 4513, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 54.18%, Fecha/Hora: 2025-01-12 20:41:31.993020, Tiempo: 0.0s
ID: 4514, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 42.06%, Fecha/Hora: 2025-01-12 20:41:31.996020, Tiempo: 0.0s
ID: 4515, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.28%, Fecha/Hora: 2025-01-12 20:41:32.280844, Tiempo: 0.0s
ID: 4516, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 82.60%, Fecha/Hora: 2025-01-12 20:41:32.284841, Tiempo: 0.0s
ID: 4517, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 79.58%, Fecha/Hora: 2025-01-12 20:41:32.287840, Tiempo: 0.0s
ID: 4518, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 40.59%, Fecha/Hora: 2025-01-12 20:41:32.290837, Tiempo: 0.0s
ID: 4519, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 79.96%, Fecha/Hora: 2025-01-12 20:41:32.612639, Tiempo: 0.0s
ID: 4520, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 78.71%, Fecha/Hora: 2025-01-12 20:41:32.615637, Tiempo: 0.0s
ID: 4521, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 78.38%, Fecha/Hora: 2025-01-12 20:41:32.617637, Tiempo: 0.0s
ID: 4522, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 28.41%, Fecha/Hora: 2025-01-12 20:41:32.620635, Tiempo: 0.0s
ID: 4523, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 45.86%, Fecha/Hora: 2025-01-12 20:41:32.909456, Tiempo: 0.0s
ID: 4524, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 33.84%, Fecha/Hora: 2025-01-12 20:41:32.912455, Tiempo: 0.0s
ID: 4525, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 30.68%, Fecha/Hora: 2025-01-12 20:41:32.915454, Tiempo: 0.0s
ID: 4526, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 68.40%, Fecha/Hora: 2025-01-12 20:41:33.232258, Tiempo: 0.0s
ID: 4527, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 63.36%, Fecha/Hora: 2025-01-12 20:41:33.235256, Tiempo: 0.0s
ID: 4528, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 62.16%, Fecha/Hora: 2025-01-12 20:41:33.238255, Tiempo: 0.0s
ID: 4529, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 36.93%, Fecha/Hora: 2025-01-12 20:41:33.241253, Tiempo: 0.0s
ID: 4530, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.54%, Fecha/Hora: 2025-01-12 20:41:33.567052, Tiempo: 0.0s
ID: 4531, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 34.02%, Fecha/Hora: 2025-01-12 20:41:33.570050, Tiempo: 0.0s
ID: 4532, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.47%, Fecha/Hora: 2025-01-12 20:41:33.870868, Tiempo: 0.0s
ID: 4533, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 85.65%, Fecha/Hora: 2025-01-12 20:41:33.873864, Tiempo: 0.0s
ID: 4534, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.86%, Fecha/Hora: 2025-01-12 20:41:34.219650, Tiempo: 0.0s
ID: 4535, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.33%, Fecha/Hora: 2025-01-12 20:41:34.223648, Tiempo: 0.0s
ID: 4536, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 75.48%, Fecha/Hora: 2025-01-12 20:41:34.225647, Tiempo: 0.0s
ID: 4537, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.64%, Fecha/Hora: 2025-01-12 20:41:34.566437, Tiempo: 0.0s
ID: 4538, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 83.33%, Fecha/Hora: 2025-01-12 20:41:34.570434, Tiempo: 0.0s
ID: 4539, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 81.76%, Fecha/Hora: 2025-01-12 20:41:34.572433, Tiempo: 0.0s
ID: 4540, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 88.31%, Fecha/Hora: 2025-01-12 20:41:34.862255, Tiempo: 0.0s
ID: 4541, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 85.12%, Fecha/Hora: 2025-01-12 20:41:34.865253, Tiempo: 0.0s
ID: 4542, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 60.27%, Fecha/Hora: 2025-01-12 20:41:34.868252, Tiempo: 0.0s
ID: 4543, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 53.47%, Fecha/Hora: 2025-01-12 20:41:34.871250, Tiempo: 0.0s
ID: 4544, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 49.17%, Fecha/Hora: 2025-01-12 20:41:34.874249, Tiempo: 0.0s
ID: 4545, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 95.78%, Fecha/Hora: 2025-01-12 20:41:35.270003, Tiempo: 0.0s
ID: 4546, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.13%, Fecha/Hora: 2025-01-12 20:41:35.273001, Tiempo: 0.0s
ID: 4547, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.27%, Fecha/Hora: 2025-01-12 20:41:35.276001, Tiempo: 0.0s
ID: 4548, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 74.86%, Fecha/Hora: 2025-01-12 20:41:35.279998, Tiempo: 0.0s
ID: 4549, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 37.72%, Fecha/Hora: 2025-01-12 20:41:35.282996, Tiempo: 0.0s
ID: 4550, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 29.93%, Fecha/Hora: 2025-01-12 20:41:35.285995, Tiempo: 0.0s
ID: 4551, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 96.91%, Fecha/Hora: 2025-01-12 20:41:35.682750, Tiempo: 0.0s
ID: 4552, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.75%, Fecha/Hora: 2025-01-12 20:41:35.685748, Tiempo: 0.0s
ID: 4553, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 76.30%, Fecha/Hora: 2025-01-12 20:41:35.688747, Tiempo: 0.0s
ID: 4554, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 49.96%, Fecha/Hora: 2025-01-12 20:41:35.691744, Tiempo: 0.0s
ID: 4555, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 27.21%, Fecha/Hora: 2025-01-12 20:41:35.694742, Tiempo: 0.0s
ID: 4556, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 80.52%, Fecha/Hora: 2025-01-12 20:41:35.976569, Tiempo: 0.0s
ID: 4557, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 77.74%, Fecha/Hora: 2025-01-12 20:41:35.979567, Tiempo: 0.0s
ID: 4558, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 59.95%, Fecha/Hora: 2025-01-12 20:41:35.982566, Tiempo: 0.0s
ID: 4559, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 92.48%, Fecha/Hora: 2025-01-12 20:41:36.304368, Tiempo: 0.0s
ID: 4560, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 75.11%, Fecha/Hora: 2025-01-12 20:41:36.307366, Tiempo: 0.0s
ID: 4561, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 72.24%, Fecha/Hora: 2025-01-12 20:41:36.311364, Tiempo: 0.0s
ID: 4562, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 63.58%, Fecha/Hora: 2025-01-12 20:41:36.314362, Tiempo: 0.0s
ID: 4563, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.37%, Fecha/Hora: 2025-01-12 20:41:36.659149, Tiempo: 0.0s
ID: 4564, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.20%, Fecha/Hora: 2025-01-12 20:41:36.663150, Tiempo: 0.0s
ID: 4565, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 75.71%, Fecha/Hora: 2025-01-12 20:41:36.666145, Tiempo: 0.0s
ID: 4566, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 66.44%, Fecha/Hora: 2025-01-12 20:41:36.669143, Tiempo: 0.0s
ID: 4567, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 56.94%, Fecha/Hora: 2025-01-12 20:41:36.672141, Tiempo: 0.0s
ID: 4568, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 88.20%, Fecha/Hora: 2025-01-12 20:41:37.026922, Tiempo: 0.0s
ID: 4569, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 86.61%, Fecha/Hora: 2025-01-12 20:41:37.029922, Tiempo: 0.0s
ID: 4570, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 70.40%, Fecha/Hora: 2025-01-12 20:41:37.032920, Tiempo: 0.0s
ID: 4571, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 56.55%, Fecha/Hora: 2025-01-12 20:41:37.036916, Tiempo: 0.0s
ID: 4572, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 86.87%, Fecha/Hora: 2025-01-12 20:41:37.408688, Tiempo: 0.0s
ID: 4573, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 76.76%, Fecha/Hora: 2025-01-12 20:41:37.411686, Tiempo: 0.0s
ID: 4574, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 72.71%, Fecha/Hora: 2025-01-12 20:41:37.415684, Tiempo: 0.0s
ID: 4575, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 67.41%, Fecha/Hora: 2025-01-12 20:41:37.789455, Tiempo: 0.0s
ID: 4576, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 44.22%, Fecha/Hora: 2025-01-12 20:41:37.792452, Tiempo: 0.0s
ID: 4577, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 63.06%, Fecha/Hora: 2025-01-12 20:41:38.148233, Tiempo: 0.0s
ID: 4578, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 31.10%, Fecha/Hora: 2025-01-12 20:41:38.504014, Tiempo: 0.0s
ID: 4579, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 67.75%, Fecha/Hora: 2025-01-12 20:41:38.858797, Tiempo: 0.0s
ID: 4580, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 46.49%, Fecha/Hora: 2025-01-12 20:41:38.861793, Tiempo: 0.0s
ID: 4581, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.98%, Fecha/Hora: 2025-01-12 20:41:39.118636, Tiempo: 0.0s
ID: 4582, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.49%, Fecha/Hora: 2025-01-12 20:41:39.121634, Tiempo: 0.0s
ID: 4583, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 53.63%, Fecha/Hora: 2025-01-12 20:41:39.123632, Tiempo: 0.0s
ID: 4584, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 36.42%, Fecha/Hora: 2025-01-12 20:41:39.126631, Tiempo: 0.0s
ID: 4585, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.19%, Fecha/Hora: 2025-01-12 20:41:39.477415, Tiempo: 0.0s
ID: 4586, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.63%, Fecha/Hora: 2025-01-12 20:41:39.480413, Tiempo: 0.0s
ID: 4587, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 92.59%, Fecha/Hora: 2025-01-12 20:41:39.485410, Tiempo: 0.0s
ID: 4588, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 68.41%, Fecha/Hora: 2025-01-12 20:41:39.488409, Tiempo: 0.0s
ID: 4589, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 42.48%, Fecha/Hora: 2025-01-12 20:41:39.491407, Tiempo: 0.0s
ID: 4590, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.81%, Fecha/Hora: 2025-01-12 20:41:39.766237, Tiempo: 0.0s
ID: 4591, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 82.53%, Fecha/Hora: 2025-01-12 20:41:39.769236, Tiempo: 0.0s
ID: 4592, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 67.14%, Fecha/Hora: 2025-01-12 20:41:39.772234, Tiempo: 0.0s
ID: 4593, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 32.61%, Fecha/Hora: 2025-01-12 20:41:39.775232, Tiempo: 0.0s
ID: 4594, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 31.23%, Fecha/Hora: 2025-01-12 20:41:39.777230, Tiempo: 0.0s
ID: 4595, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.87%, Fecha/Hora: 2025-01-12 20:41:40.073048, Tiempo: 0.0s
ID: 4596, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.24%, Fecha/Hora: 2025-01-12 20:41:40.076046, Tiempo: 0.0s
ID: 4597, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.02%, Fecha/Hora: 2025-01-12 20:41:40.079046, Tiempo: 0.0s
ID: 4598, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 77.91%, Fecha/Hora: 2025-01-12 20:41:40.082043, Tiempo: 0.0s
